category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),57,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,19,Upper Berth,,3
THIRD AC (3A),57,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,3,Upper Berth,,1
THIRD AC (3A),58,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),58,KAHALGAON (CLG),BALURGHAT (BLGT),B3,25,Lower Berth,,4
THIRD AC (3A),58,LUCKNOW NR (LKO),VARANASI JN (BSB),B3,7,Side Lower Berth,,1
THIRD AC (3A),58,KAHALGAON (CLG),BALURGHAT (BLGT),B3,28,Lower Berth,,4
THIRD AC (3A),58,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,29,Middle Berth,,4
THIRD AC (3A),58,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,70,Upper Berth,,9
THIRD AC (3A),58,BUNIADPUR (BNDP),BALURGHAT (BLGT),B3,11,Upper Berth,,2
THIRD AC (3A),58,KANPUR CENTRAL (CNB),LUCKNOW NR (LKO),B3,33,Lower Berth,,5
THIRD AC (3A),58,MALDA TOWN (MLDT),BALURGHAT (BLGT),B4,7,Side Lower Berth,,1
THIRD AC (3A),58,ETAWAH JN (ETW),LUCKNOW NR (LKO),B3,57,Lower Berth,,8
THIRD AC (3A),58,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,24,Side Upper Berth,,3
THIRD AC (3A),59,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),59,ETAWAH JN (ETW),LUCKNOW NR (LKO),B3,60,Lower Berth,,8
THIRD AC (3A),59,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,5,Middle Berth,,1
THIRD AC (3A),59,BUNIADPUR (BNDP),BALURGHAT (BLGT),B3,6,Upper Berth,,1
THIRD AC (3A),59,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,27,Upper Berth,,4
THIRD AC (3A),59,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,32,Side Upper Berth,,4
THIRD AC (3A),59,BUNIADPUR (BNDP),BALURGHAT (BLGT),B3,13,Middle Berth,,2
THIRD AC (3A),59,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,6,Upper Berth,,1
THIRD AC (3A),59,KAHALGAON (CLG),BALURGHAT (BLGT),B3,18,Middle Berth,,3
THIRD AC (3A),59,DILDARNAGAR JN (DLN),BUXAR (BXR),B3,20,Lower Berth,,3
THIRD AC (3A),59,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,70,Upper Berth,,9
THIRD AC (3A),60,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),60,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,68,Lower Berth,,9
THIRD AC (3A),60,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B3,2,Middle Berth,,1
THIRD AC (3A),60,VARANASI JN (BSB),BUXAR (BXR),B3,4,Lower Berth,,1
THIRD AC (3A),60,BUNIADPUR (BNDP),BALURGHAT (BLGT),B3,8,Side Upper Berth,,1
THIRD AC (3A),60,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,12,Lower Berth,,2
THIRD AC (3A),60,BUNIADPUR (BNDP),BALURGHAT (BLGT),B3,14,Upper Berth,,2
THIRD AC (3A),60,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,4,Lower Berth,,1
THIRD AC (3A),60,KAHALGAON (CLG),BALURGHAT (BLGT),B3,19,Upper Berth,,3
THIRD AC (3A),60,KAHALGAON (CLG),BALURGHAT (BLGT),B3,22,Upper Berth,,3
THIRD AC (3A),60,KANPUR CENTRAL (CNB),LUCKNOW NR (LKO),B3,45,Middle Berth,,6
THIRD AC (3A),61,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),61,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B3,7,Side Lower Berth,,1
THIRD AC (3A),61,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,30,Upper Berth,,4
THIRD AC (3A),61,DILDARNAGAR JN (DLN),BUXAR (BXR),B3,9,Lower Berth,,2
THIRD AC (3A),61,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,16,Side Upper Berth,,2
THIRD AC (3A),61,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,72,Side Upper Berth,,9
THIRD AC (3A),61,VARANASI JN (BSB),BUXAR (BXR),B3,1,Lower Berth,,1
THIRD AC (3A),61,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,66,Middle Berth,,9
THIRD AC (3A),61,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,65,Lower Berth,,9
THIRD AC (3A),61,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,64,Side Upper Berth,,8
THIRD AC (3A),61,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,4,Lower Berth,,1
THIRD AC (3A),62,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),62,BUNIADPUR (BNDP),BALURGHAT (BLGT),B3,10,Middle Berth,,2
THIRD AC (3A),62,TINPAHAR JN (TPH),BALURGHAT (BLGT),B2,16,Side Upper Berth,,2
THIRD AC (3A),62,BUNIADPUR (BNDP),BALURGHAT (BLGT),B3,15,Side Lower Berth,,2
THIRD AC (3A),62,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,13,Middle Berth,,2
THIRD AC (3A),62,MALDA TOWN (MLDT),BALURGHAT (BLGT),B2,71,Side Lower Berth,,9
THIRD AC (3A),62,BUXAR (BXR),PATNA JN (PNBE),B2,31,Side Lower Berth,,4
THIRD AC (3A),62,LUCKNOW NR (LKO),HAIDERGARH (HGH),B3,2,Middle Berth,,1
THIRD AC (3A),62,KANCHAUSI (KNS),KANPUR CENTRAL (CNB),B2,9,Lower Berth,,2
THIRD AC (3A),62,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,24,Side Upper Berth,,3
THIRD AC (3A),62,MALDA TOWN (MLDT),BALURGHAT (BLGT),B2,22,Upper Berth,,3
THIRD AC (3A),63,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),63,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,39,Side Lower Berth,,5
THIRD AC (3A),63,DILDARNAGAR JN (DLN),BUXAR (BXR),B3,17,Lower Berth,,3
THIRD AC (3A),63,SRIKRISHN NAGAR (SKN),VARANASI JN (BSB),B2,12,Lower Berth,,2
THIRD AC (3A),63,SRIKRISHN NAGAR (SKN),VARANASI JN (BSB),B2,30,Upper Berth,,4
THIRD AC (3A),63,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,1,Lower Berth,,1
THIRD AC (3A),63,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,8,Side Upper Berth,,1
THIRD AC (3A),63,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,63,Side Lower Berth,,8
THIRD AC (3A),63,DILDARNAGAR JN (DLN),PATNA JN (PNBE),B2,33,Lower Berth,,5
THIRD AC (3A),63,KANCHAUSI (KNS),KANPUR CENTRAL (CNB),B2,12,Lower Berth,,2
THIRD AC (3A),63,MALDA TOWN (MLDT),BALURGHAT (BLGT),B2,10,Middle Berth,,2
THIRD AC (3A),64,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),64,LUCKNOW NR (LKO),HAIDERGARH (HGH),B3,4,Lower Berth,,1
THIRD AC (3A),64,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,6,Upper Berth,,1
THIRD AC (3A),64,BUXAR (BXR),PATNA JN (PNBE),B2,25,Lower Berth,,4
THIRD AC (3A),64,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,2,Middle Berth,,1
THIRD AC (3A),64,MALDA TOWN (MLDT),BALURGHAT (BLGT),B2,20,Lower Berth,,3
THIRD AC (3A),64,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,17,Lower Berth,,3
THIRD AC (3A),64,SULTANPUR (SLN),ZAMANIA (ZNA),B2,16,Side Upper Berth,,2
THIRD AC (3A),64,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,15,Side Lower Berth,,2
THIRD AC (3A),64,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,14,Upper Berth,,2
THIRD AC (3A),64,MALDA TOWN (MLDT),BALURGHAT (BLGT),B2,11,Upper Berth,,2
THIRD AC (3A),65,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),65,SRIKRISHN NAGAR (SKN),JAUNPUR CITY (JOP),B2,9,Lower Berth,,2
THIRD AC (3A),65,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,69,Middle Berth,,9
THIRD AC (3A),65,TUNDLA JN (TDL),LUCKNOW NR (LKO),B1,34,Middle Berth,,5
THIRD AC (3A),65,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,5,Middle Berth,,1
THIRD AC (3A),65,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,23,Side Lower Berth,,3
THIRD AC (3A),65,LUCKNOW NR (LKO),VARANASI JN (BSB),B1,22,Upper Berth,,3
THIRD AC (3A),65,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B1,23,Side Lower Berth,,3
THIRD AC (3A),65,BHAGALPUR (BGP),BALURGHAT (BLGT),B2,12,Lower Berth,,2
THIRD AC (3A),65,SULTANPUR (SLN),VARANASI JN (BSB),B1,28,Lower Berth,,4
THIRD AC (3A),65,JAMALPUR JN (JMP),BHAGALPUR (BGP),B2,9,Lower Berth,,2
THIRD AC (3A),66,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),66,TINPAHAR JN (TPH),BALURGHAT (BLGT),B1,33,Lower Berth,,5
THIRD AC (3A),66,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,67,Upper Berth,,9
THIRD AC (3A),66,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,35,Upper Berth,,5
THIRD AC (3A),66,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,4,Lower Berth,,1
THIRD AC (3A),66,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B1,39,Side Lower Berth,,5
THIRD AC (3A),66,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,1,Lower Berth,,1
THIRD AC (3A),66,LAMBHUA (LBA),VARANASI JN (BSB),B1,21,Middle Berth,,3
THIRD AC (3A),66,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B1,22,Upper Berth,,3
THIRD AC (3A),66,SULTANPUR (SLN),VARANASI JN (BSB),B1,27,Upper Berth,,4
THIRD AC (3A),66,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B1,31,Side Lower Berth,,4
THIRD AC (3A),67,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),67,TINPAHAR JN (TPH),BALURGHAT (BLGT),B1,34,Middle Berth,,5
THIRD AC (3A),67,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B2,3,Upper Berth,,1
THIRD AC (3A),67,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,20,Lower Berth,,3
THIRD AC (3A),67,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B1,21,Middle Berth,,3
THIRD AC (3A),67,SULTANPUR (SLN),VARANASI JN (BSB),B1,25,Lower Berth,,4
THIRD AC (3A),67,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,26,Middle Berth,,4
THIRD AC (3A),67,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,30,Upper Berth,,4
THIRD AC (3A),67,BUNIADPUR (BNDP),BALURGHAT (BLGT),B1,13,Middle Berth,,2
THIRD AC (3A),67,BUNIADPUR (BNDP),BALURGHAT (BLGT),B2,7,Side Lower Berth,,1
THIRD AC (3A),67,PATNA SAHEB (PNC),JAMALPUR JN (JMP),B1,20,Lower Berth,,3
THIRD AC (3A),68,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),68,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B1,19,Upper Berth,,3
THIRD AC (3A),68,PIRPAINTI (PPT),BALURGHAT (BLGT),B1,2,Middle Berth,,1
THIRD AC (3A),68,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,24,Side Upper Berth,,3
THIRD AC (3A),68,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,5,Middle Berth,,1
THIRD AC (3A),68,TINPAHAR JN (TPH),BALURGHAT (BLGT),B1,25,Lower Berth,,4
THIRD AC (3A),68,ETAWAH JN (ETW),KANPUR CENTRAL (CNB),B1,9,Lower Berth,,2
THIRD AC (3A),68,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,29,Middle Berth,,4
THIRD AC (3A),68,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,10,Middle Berth,,2
THIRD AC (3A),68,ETAWAH JN (ETW),KANPUR CENTRAL (CNB),B1,12,Lower Berth,,2
THIRD AC (3A),68,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,32,Side Upper Berth,,4
THIRD AC (3A),69,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),69,LAMBHUA (LBA),BUXAR (BXR),B1,12,Lower Berth,,2
THIRD AC (3A),69,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B1,15,Side Lower Berth,,2
THIRD AC (3A),69,MAH BIJLI PASI (MBLP),VARANASI JN (BSB),B1,18,Middle Berth,,3
THIRD AC (3A),69,LAMBHUA (LBA),VARANASI JN (BSB),B1,19,Upper Berth,,3
THIRD AC (3A),69,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B1,18,Middle Berth,,3
THIRD AC (3A),69,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,1,Lower Berth,,1
THIRD AC (3A),69,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,3,Upper Berth,,1
THIRD AC (3A),69,LUCKNOW NR (LKO),VARANASI JN (BSB),B1,4,Lower Berth,,1
THIRD AC (3A),69,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,6,Upper Berth,,1
THIRD AC (3A),69,TINPAHAR JN (TPH),BALURGHAT (BLGT),B1,4,Lower Berth,,1
THIRD AC (3A),70,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),70,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,8,Side Upper Berth,,1
THIRD AC (3A),70,LAMBHUA (LBA),VARANASI JN (BSB),B1,9,Lower Berth,,2
THIRD AC (3A),70,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,11,Upper Berth,,2
THIRD AC (3A),70,PIRPAINTI (PPT),BALURGHAT (BLGT),B1,9,Lower Berth,,2
THIRD AC (3A),70,BUNIADPUR (BNDP),BALURGHAT (BLGT),B1,14,Upper Berth,,2
THIRD AC (3A),70,PIRPAINTI (PPT),BALURGHAT (BLGT),B1,12,Lower Berth,,2
THIRD AC (3A),70,BUNIADPUR (BNDP),BALURGHAT (BLGT),B1,16,Side Upper Berth,,2
THIRD AC (3A),70,MALDA TOWN (MLDT),BALURGHAT (BLGT),B1,17,Lower Berth,,3
SLEEPER CLASS (SL),1,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),1,BATHINDA JN (BTI),DELHI (DLI),S1,6,Upper Berth,,1
SLEEPER CLASS (SL),1,BATHINDA JN (BTI),DELHI (DLI),S1,2,Middle Berth,,1
SLEEPER CLASS (SL),1,BATHINDA JN (BTI),DELHI (DLI),S1,1,Lower Berth,,1
SLEEPER CLASS (SL),1,BATHINDA JN (BTI),DELHI (DLI),S1,12,Lower Berth,,2
SLEEPER CLASS (SL),1,BATHINDA JN (BTI),DELHI (DLI),S1,9,Lower Berth,,2
SLEEPER CLASS (SL),1,BATHINDA JN (BTI),DELHI (DLI),S1,24,Side Upper Berth,,3
SLEEPER CLASS (SL),1,BATHINDA JN (BTI),DELHI (DLI),S1,3,Upper Berth,,1
SLEEPER CLASS (SL),1,BATHINDA JN (BTI),DELHI (DLI),S1,39,Side Lower Berth,,5
SLEEPER CLASS (SL),1,BATHINDA JN (BTI),DELHI (DLI),S1,11,Upper Berth,,2
SLEEPER CLASS (SL),1,BATHINDA JN (BTI),DELHI (DLI),S1,10,Middle Berth,,2
SLEEPER CLASS (SL),2,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),2,BATHINDA JN (BTI),DELHI (DLI),S1,8,Side Upper Berth,,1
SLEEPER CLASS (SL),2,BATHINDA JN (BTI),DELHI (DLI),S1,5,Middle Berth,,1
SLEEPER CLASS (SL),2,BATHINDA JN (BTI),DELHI (DLI),S1,16,Side Upper Berth,,2
SLEEPER CLASS (SL),2,BATHINDA JN (BTI),DELHI (DLI),S1,15,Side Lower Berth,,2
SLEEPER CLASS (SL),2,BATHINDA JN (BTI),DELHI (DLI),S1,14,Upper Berth,,2
SLEEPER CLASS (SL),2,BATHINDA JN (BTI),DELHI (DLI),S1,13,Middle Berth,,2
SLEEPER CLASS (SL),2,BATHINDA JN (BTI),JIND JN (JIND),S1,32,Side Upper Berth,,4
SLEEPER CLASS (SL),2,BATHINDA JN (BTI),DELHI (DLI),S1,66,Middle Berth,,9
SLEEPER CLASS (SL),2,BATHINDA JN (BTI),DELHI (DLI),S1,64,Side Upper Berth,,8
SLEEPER CLASS (SL),2,BATHINDA JN (BTI),DELHI (DLI),S1,62,Upper Berth,,8
SLEEPER CLASS (SL),3,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),3,BATHINDA JN (BTI),DELHI (DLI),S1,20,Lower Berth,,3
SLEEPER CLASS (SL),3,BATHINDA JN (BTI),JIND JN (JIND),S1,59,Upper Berth,,8
SLEEPER CLASS (SL),3,BATHINDA JN (BTI),DELHI (DLI),S1,18,Middle Berth,,3
SLEEPER CLASS (SL),3,BATHINDA JN (BTI),JIND JN (JIND),S1,37,Middle Berth,,5
SLEEPER CLASS (SL),3,BATHINDA JN (BTI),DELHI (DLI),S1,31,Side Lower Berth,,4
SLEEPER CLASS (SL),3,BATHINDA JN (BTI),DELHI (DLI),S1,28,Lower Berth,,4
SLEEPER CLASS (SL),3,BATHINDA JN (BTI),DELHI (DLI),S1,47,Side Lower Berth,,6
SLEEPER CLASS (SL),3,BATHINDA JN (BTI),NARELA (NUR),S2,15,Side Lower Berth,,2
SLEEPER CLASS (SL),3,BATHINDA JN (BTI),DELHI (DLI),S1,23,Side Lower Berth,,3
SLEEPER CLASS (SL),3,BATHINDA JN (BTI),DELHI (DLI),S1,61,Middle Berth,,8
SLEEPER CLASS (SL),4,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),4,BATHINDA JN (BTI),JIND JN (JIND),S1,57,Lower Berth,,8
SLEEPER CLASS (SL),4,BATHINDA JN (BTI),NARELA (NUR),S1,36,Lower Berth,,5
SLEEPER CLASS (SL),4,BATHINDA JN (BTI),NARELA (NUR),S1,35,Upper Berth,,5
SLEEPER CLASS (SL),4,BATHINDA JN (BTI),NARELA (NUR),S1,34,Middle Berth,,5
SLEEPER CLASS (SL),4,BATHINDA JN (BTI),NARELA (NUR),S1,33,Lower Berth,,5
SLEEPER CLASS (SL),4,BATHINDA JN (BTI),JAKHAL JN (JHL),S1,52,Lower Berth,,7
SLEEPER CLASS (SL),4,BATHINDA JN (BTI),JAKHAL JN (JHL),S1,49,Lower Berth,,7
SLEEPER CLASS (SL),4,BATHINDA JN (BTI),MAUR (MAUR),S1,67,Upper Berth,,9
SLEEPER CLASS (SL),4,BATHINDA JN (BTI),DELHI (DLI),S1,25,Lower Berth,,4
SLEEPER CLASS (SL),4,BATHINDA JN (BTI),DELHI (DLI),S1,60,Lower Berth,,8
SLEEPER CLASS (SL),5,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),5,BATHINDA JN (BTI),DELHI (DLI),S1,38,Upper Berth,,5
SLEEPER CLASS (SL),5,BATHINDA JN (BTI),DELHI (DLI),S1,77,Middle Berth,,10
SLEEPER CLASS (SL),5,BATHINDA JN (BTI),DELHI (DLI),S1,55,Side Lower Berth,,7
SLEEPER CLASS (SL),5,BATHINDA JN (BTI),DELHI (DLI),S1,72,Side Upper Berth,,9
SLEEPER CLASS (SL),5,BATHINDA JN (BTI),JAKHAL JN (JHL),S1,51,Upper Berth,,7
SLEEPER CLASS (SL),5,BATHINDA JN (BTI),JAKHAL JN (JHL),S1,50,Middle Berth,,7
SLEEPER CLASS (SL),5,BATHINDA JN (BTI),NARELA (NUR),S1,69,Middle Berth,,9
SLEEPER CLASS (SL),5,BATHINDA JN (BTI),MAUR (MAUR),S1,68,Lower Berth,,9
SLEEPER CLASS (SL),5,BATHINDA JN (BTI),DELHI (DLI),S2,37,Middle Berth,,5
SLEEPER CLASS (SL),5,BATHINDA JN (BTI),DELHI (DLI),S2,19,Upper Berth,,3
SLEEPER CLASS (SL),6,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),6,BATHINDA JN (BTI),DELHI (DLI),S1,80,Side Upper Berth,,10
SLEEPER CLASS (SL),6,BATHINDA JN (BTI),DELHI (DLI),S2,22,Upper Berth,,3
SLEEPER CLASS (SL),6,BATHINDA JN (BTI),GOHANA (GHNA),S2,4,Lower Berth,,1
SLEEPER CLASS (SL),6,BATHINDA JN (BTI),JAKHAL JN (JHL),S1,56,Side Upper Berth,,7
SLEEPER CLASS (SL),6,BATHINDA JN (BTI),GOHANA (GHNA),S1,75,Upper Berth,,10
SLEEPER CLASS (SL),6,BATHINDA JN (BTI),GOHANA (GHNA),S1,73,Lower Berth,,10
SLEEPER CLASS (SL),6,BATHINDA JN (BTI),GOHANA (GHNA),S1,70,Upper Berth,,9
SLEEPER CLASS (SL),6,BATHINDA JN (BTI),DELHI (DLI),S2,35,Upper Berth,,5
SLEEPER CLASS (SL),6,BATHINDA JN (BTI),MAUR (MAUR),S1,65,Lower Berth,,9
SLEEPER CLASS (SL),6,BATHINDA JN (BTI),DELHI (DLI),S1,63,Side Lower Berth,,8
SLEEPER CLASS (SL),7,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),7,BATHINDA JN (BTI),SONIPAT (SNP),S2,40,Side Upper Berth,,5
SLEEPER CLASS (SL),7,BATHINDA JN (BTI),JIND JN (JIND),S1,58,Middle Berth,,8
SLEEPER CLASS (SL),7,BATHINDA JN (BTI),DELHI (DLI),S1,54,Upper Berth,,7
SLEEPER CLASS (SL),7,BATHINDA JN (BTI),DELHI (DLI),S2,12,Lower Berth,,2
SLEEPER CLASS (SL),7,BATHINDA JN (BTI),DELHI (DLI),S2,14,Upper Berth,,2
SLEEPER CLASS (SL),7,BATHINDA JN (BTI),SONIPAT (SNP),S2,57,Lower Berth,,8
SLEEPER CLASS (SL),7,BATHINDA JN (BTI),DELHI (DLI),S2,39,Side Lower Berth,,5
SLEEPER CLASS (SL),7,BATHINDA JN (BTI),DELHI (DLI),S2,21,Middle Berth,,3
SLEEPER CLASS (SL),7,BATHINDA JN (BTI),DELHI (DLI),S2,42,Middle Berth,,6
SLEEPER CLASS (SL),7,BATHINDA JN (BTI),DELHI (DLI),S2,24,Side Upper Berth,,3
SLEEPER CLASS (SL),8,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),8,BATHINDA JN (BTI),DELHI (DLI),S1,76,Lower Berth,,10
SLEEPER CLASS (SL),8,BATHINDA JN (BTI),JIND JN (JIND),S2,6,Upper Berth,,1
SLEEPER CLASS (SL),8,BATHINDA JN (BTI),GOHANA (GHNA),S2,8,Side Upper Berth,,1
SLEEPER CLASS (SL),8,BATHINDA JN (BTI),NARELA (NUR),S2,29,Middle Berth,,4
SLEEPER CLASS (SL),8,BATHINDA JN (BTI),NARELA (NUR),S2,30,Upper Berth,,4
SLEEPER CLASS (SL),8,BATHINDA JN (BTI),DELHI (DLI),S2,33,Lower Berth,,5
SLEEPER CLASS (SL),8,BATHINDA JN (BTI),DELHI (DLI),S2,55,Side Lower Berth,,7
SLEEPER CLASS (SL),8,BATHINDA JN (BTI),DELHI (DLI),S3,14,Upper Berth,,2
SLEEPER CLASS (SL),8,BATHINDA JN (BTI),DELHI (DLI),S2,18,Middle Berth,,3
SLEEPER CLASS (SL),8,BATHINDA JN (BTI),SONIPAT (SNP),S2,60,Lower Berth,,8
SLEEPER CLASS (SL),9,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),9,BATHINDA JN (BTI),DELHI (DLI),S2,41,Lower Berth,,6
SLEEPER CLASS (SL),9,BATHINDA JN (BTI),JIND JN (JIND),S2,5,Middle Berth,,1
SLEEPER CLASS (SL),9,BATHINDA JN (BTI),GOHANA (GHNA),S1,74,Middle Berth,,10
SLEEPER CLASS (SL),9,BATHINDA JN (BTI),SONIPAT (SNP),S2,49,Lower Berth,,7
SLEEPER CLASS (SL),9,BATHINDA JN (BTI),NARELA (NUR),S2,31,Side Lower Berth,,4
SLEEPER CLASS (SL),9,BATHINDA JN (BTI),DELHI (DLI),S2,32,Side Upper Berth,,4
SLEEPER CLASS (SL),9,BATHINDA JN (BTI),DELHI (DLI),S2,16,Side Upper Berth,,2
SLEEPER CLASS (SL),9,BATHINDA JN (BTI),SONIPAT (SNP),S2,59,Upper Berth,,8
SLEEPER CLASS (SL),9,BATHINDA JN (BTI),DELHI (DLI),S2,80,Side Upper Berth,,10
SLEEPER CLASS (SL),9,BATHINDA JN (BTI),DELHI (DLI),S2,62,Upper Berth,,8
SLEEPER CLASS (SL),10,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),10,BATHINDA JN (BTI),NARELA (NUR),S2,23,Side Lower Berth,,3
SLEEPER CLASS (SL),10,BATHINDA JN (BTI),DELHI (DLI),S2,44,Lower Berth,,6
SLEEPER CLASS (SL),10,NARELA (NUR),DELHI (DLI),S2,5,Middle Berth,,1
SLEEPER CLASS (SL),10,SONIPAT (SNP),DELHI (DLI),S2,67,Upper Berth,,9
SLEEPER CLASS (SL),10,BATHINDA JN (BTI),SONIPAT (SNP),S2,50,Middle Berth,,7
SLEEPER CLASS (SL),10,BATHINDA JN (BTI),DELHI (DLI),S2,53,Middle Berth,,7
SLEEPER CLASS (SL),10,BATHINDA JN (BTI),DELHI (DLI),S2,34,Middle Berth,,5
SLEEPER CLASS (SL),10,BATHINDA JN (BTI),DELHI (DLI),S3,16,Side Upper Berth,,2
SLEEPER CLASS (SL),10,BATHINDA JN (BTI),DELHI (DLI),S2,38,Upper Berth,,5
SLEEPER CLASS (SL),10,BATHINDA JN (BTI),DELHI (DLI),S2,79,Side Lower Berth,,10
SLEEPER CLASS (SL),11,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),11,BATHINDA JN (BTI),KHURJA JN (KRJ),S3,11,Upper Berth,,2
SLEEPER CLASS (SL),11,BATHINDA JN (BTI),DELHI (DLI),S2,61,Middle Berth,,8
SLEEPER CLASS (SL),11,BATHINDA JN (BTI),DELHI (DLI),S2,26,Middle Berth,,4
SLEEPER CLASS (SL),11,BATHINDA JN (BTI),JIND JN (JIND),S2,7,Side Lower Berth,,1
SLEEPER CLASS (SL),11,BATHINDA JN (BTI),NARELA (NUR),S2,48,Side Upper Berth,,6
