category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),54,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B11,33,Lower Berth,,5
THIRD AC (3A),54,KATIHAR JN (KIR),DBRT,B12,53,Middle Berth,,7
THIRD AC (3A),55,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),55,GUWAHATI (GHY),DBRT,B12,51,Upper Berth,,7
THIRD AC (3A),55,GUWAHATI (GHY),DBRT,B12,11,Upper Berth,,2
THIRD AC (3A),55,DIMAPUR (DMV),DBRT,B12,30,Upper Berth,,4
THIRD AC (3A),55,NEW JALPAIGURI (NJP),DBRT,B12,9,Lower Berth,,2
THIRD AC (3A),55,NEW COOCH BEHAR (NCB),DBRT,B12,8,Side Upper Berth,,1
THIRD AC (3A),55,NEW TINSUKIA JN (NTSK),DBRT,B2,17,Lower Berth,,3
THIRD AC (3A),55,NEW BONGAIGAON (NBQ),DBRT,B11,60,Lower Berth,,8
THIRD AC (3A),55,NEW BONGAIGAON (NBQ),DBRT,B11,61,Middle Berth,,8
THIRD AC (3A),55,GUWAHATI (GHY),DBRT,B12,3,Upper Berth,,1
THIRD AC (3A),55,GUWAHATI (GHY),DBRT,B11,64,Side Upper Berth,,8
THIRD AC (3A),56,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),56,RANGIYA JN (RNY),DBRT,B11,65,Lower Berth,,9
THIRD AC (3A),56,NEW COOCH BEHAR (NCB),RANGIYA JN (RNY),B12,1,Lower Berth,,1
THIRD AC (3A),56,NEW COOCH BEHAR (NCB),DBRT,B12,20,Lower Berth,,3
THIRD AC (3A),56,KISHANGANJ (KNE),DBRT,B12,19,Upper Berth,,3
THIRD AC (3A),56,KISHANGANJ (KNE),DBRT,B12,58,Middle Berth,,8
THIRD AC (3A),56,NEW TINSUKIA JN (NTSK),DBRT,B11,49,Lower Berth,,7
THIRD AC (3A),56,RANGIYA JN (RNY),DBRT,B11,71,Side Lower Berth,,9
THIRD AC (3A),56,GUWAHATI (GHY),DBRT,B2,26,Middle Berth,,4
THIRD AC (3A),56,NEW BONGAIGAON (NBQ),DBRT,B11,13,Middle Berth,,2
THIRD AC (3A),56,NEW TINSUKIA JN (NTSK),DBRT,B12,52,Lower Berth,,7
THIRD AC (3A),57,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),57,DIMAPUR (DMV),DBRT,B12,32,Side Upper Berth,,4
THIRD AC (3A),57,NEW COOCH BEHAR (NCB),DBRT,B11,56,Side Upper Berth,,7
THIRD AC (3A),57,GUWAHATI (GHY),DBRT,B12,10,Middle Berth,,2
THIRD AC (3A),57,PATLIPUTRA (PPTA),NAUGACHIA (NNA),B11,58,Middle Berth,,8
THIRD AC (3A),57,PATLIPUTRA (PPTA),NAUGACHIA (NNA),B11,59,Upper Berth,,8
THIRD AC (3A),57,GUWAHATI (GHY),DBRT,B12,66,Middle Berth,,9
THIRD AC (3A),57,GUWAHATI (GHY),DBRT,B11,59,Upper Berth,,8
THIRD AC (3A),57,NEW JALPAIGURI (NJP),RANGIYA JN (RNY),B11,41,Lower Berth,,6
THIRD AC (3A),57,NAUGACHIA (NNA),NEW JALPAIGURI (NJP),B11,63,Side Lower Berth,,8
THIRD AC (3A),57,NEW TINSUKIA JN (NTSK),DBRT,B11,41,Lower Berth,,6
THIRD AC (3A),58,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),58,GUWAHATI (GHY),DBRT,B11,63,Side Lower Berth,,8
THIRD AC (3A),58,KISHANGANJ (KNE),DBRT,B11,66,Middle Berth,,9
THIRD AC (3A),58,KISHANGANJ (KNE),DBRT,B11,67,Upper Berth,,9
THIRD AC (3A),58,KATIHAR JN (KIR),DBRT,B11,48,Side Upper Berth,,6
THIRD AC (3A),58,GUWAHATI (GHY),DBRT,B12,56,Side Upper Berth,,7
THIRD AC (3A),58,NEW TINSUKIA JN (NTSK),DBRT,B11,30,Upper Berth,,4
THIRD AC (3A),58,KISHANGANJ (KNE),DBRT,B11,51,Upper Berth,,7
THIRD AC (3A),58,NEW COOCH BEHAR (NCB),KOKRAJHAR (KOJ),B2,25,Lower Berth,,4
THIRD AC (3A),58,NEW COOCH BEHAR (NCB),DBRT,B11,12,Lower Berth,,2
THIRD AC (3A),58,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B12,33,Lower Berth,,5
THIRD AC (3A),59,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),59,KATIHAR JN (KIR),DBRT,B12,12,Lower Berth,,2
THIRD AC (3A),59,NEW TINSUKIA JN (NTSK),DBRT,B11,55,Side Lower Berth,,7
THIRD AC (3A),59,PATLIPUTRA (PPTA),NAUGACHIA (NNA),B11,57,Lower Berth,,8
THIRD AC (3A),59,NEW BONGAIGAON (NBQ),DBRT,B11,38,Upper Berth,,5
THIRD AC (3A),59,GUWAHATI (GHY),DBRT,B11,57,Lower Berth,,8
THIRD AC (3A),59,GUWAHATI (GHY),DBRT,B12,65,Lower Berth,,9
THIRD AC (3A),59,LUMDING JN (LMG),DBRT,B11,40,Side Upper Berth,,5
THIRD AC (3A),59,NEW JALPAIGURI (NJP),DBRT,B11,22,Upper Berth,,3
THIRD AC (3A),59,NEW BONGAIGAON (NBQ),DBRT,B11,62,Upper Berth,,8
THIRD AC (3A),59,GUWAHATI (GHY),DBRT,B11,24,Side Upper Berth,,3
THIRD AC (3A),60,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),60,GUWAHATI (GHY),DBRT,B11,44,Lower Berth,,6
THIRD AC (3A),60,GUWAHATI (GHY),DBRT,B11,45,Middle Berth,,6
THIRD AC (3A),60,DIBRUGARH (DBRG),DBRT,B11,47,Side Lower Berth,,6
THIRD AC (3A),60,NEW COOCH BEHAR (NCB),DBRT,B11,28,Lower Berth,,4
THIRD AC (3A),60,GUWAHATI (GHY),DBRT,B12,36,Lower Berth,,5
THIRD AC (3A),60,DIMAPUR (DMV),DBRT,B11,10,Middle Berth,,2
THIRD AC (3A),60,DIBRUGARH (DBRG),DBRT,B11,31,Side Lower Berth,,4
THIRD AC (3A),60,GUWAHATI (GHY),DBRT,B12,34,Middle Berth,,5
THIRD AC (3A),60,NEW JALPAIGURI (NJP),DBRT,B10,64,Side Upper Berth,,8
THIRD AC (3A),60,KISHANGANJ (KNE),DBRT,B12,13,Middle Berth,,2
THIRD AC (3A),61,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),61,KISHANGANJ (KNE),DBRT,B11,35,Upper Berth,,5
THIRD AC (3A),61,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B11,36,Lower Berth,,5
THIRD AC (3A),61,NEW BONGAIGAON (NBQ),DBRT,B11,37,Middle Berth,,5
THIRD AC (3A),61,CHAPARMUKH JN (CPK),DBRT,B11,36,Lower Berth,,5
THIRD AC (3A),61,DIBRUGARH (DBRG),DBRT,B11,39,Side Lower Berth,,5
THIRD AC (3A),61,RANGIYA JN (RNY),DBRT,B12,47,Side Lower Berth,,6
THIRD AC (3A),61,KATIHAR JN (KIR),DBRT,B11,21,Middle Berth,,3
THIRD AC (3A),61,KISHANGANJ (KNE),DBRT,B11,2,Middle Berth,,1
THIRD AC (3A),61,PATLIPUTRA (PPTA),BARAUNI JN (BJU),B11,43,Upper Berth,,6
THIRD AC (3A),61,BARAUNI JN (BJU),DBRT,B11,4,Lower Berth,,1
THIRD AC (3A),62,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),62,NEW JALPAIGURI (NJP),DBRT,B11,43,Upper Berth,,6
THIRD AC (3A),62,NEW COOCH BEHAR (NCB),DBRT,B11,26,Middle Berth,,4
THIRD AC (3A),62,GUWAHATI (GHY),DBRT,B11,46,Upper Berth,,6
THIRD AC (3A),62,NEW JALPAIGURI (NJP),DBRT,B11,8,Side Upper Berth,,1
THIRD AC (3A),62,KISHANGANJ (KNE),DBRT,B12,18,Middle Berth,,3
THIRD AC (3A),62,KATIHAR JN (KIR),DBRT,B10,67,Upper Berth,,9
THIRD AC (3A),62,GUWAHATI (GHY),DBRT,B12,33,Lower Berth,,5
THIRD AC (3A),62,GUWAHATI (GHY),DBRT,B10,63,Side Lower Berth,,8
THIRD AC (3A),62,NEW TINSUKIA JN (NTSK),DBRT,B11,54,Upper Berth,,7
THIRD AC (3A),62,CHAPARMUKH JN (CPK),DBRT,B11,33,Lower Berth,,5
THIRD AC (3A),63,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),63,KISHANGANJ (KNE),DBRT,B11,16,Side Upper Berth,,2
THIRD AC (3A),63,RANGIYA JN (RNY),DBRT,B11,15,Side Lower Berth,,2
THIRD AC (3A),63,NEW BONGAIGAON (NBQ),DBRT,B11,18,Middle Berth,,3
THIRD AC (3A),63,NEW BONGAIGAON (NBQ),DBRT,B11,19,Upper Berth,,3
THIRD AC (3A),63,DIMAPUR (DMV),DBRT,B12,27,Upper Berth,,4
THIRD AC (3A),63,NEW JALPAIGURI (NJP),DBRT,B11,20,Lower Berth,,3
THIRD AC (3A),63,GUWAHATI (GHY),DBRT,B10,55,Side Lower Berth,,7
THIRD AC (3A),63,NEW JALPAIGURI (NJP),RANGIYA JN (RNY),B11,42,Middle Berth,,6
THIRD AC (3A),63,GUWAHATI (GHY),DBRT,B10,72,Side Upper Berth,,9
THIRD AC (3A),63,NEW TINSUKIA JN (NTSK),DBRT,B11,42,Middle Berth,,6
THIRD AC (3A),64,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),64,GUWAHATI (GHY),DBRT,B11,25,Lower Berth,,4
THIRD AC (3A),64,NEW COOCH BEHAR (NCB),DBRT,B11,27,Upper Berth,,4
THIRD AC (3A),64,GUWAHATI (GHY),DBRT,B11,7,Side Lower Berth,,1
THIRD AC (3A),64,KISHANGANJ (KNE),DBRT,B11,69,Middle Berth,,9
THIRD AC (3A),64,DIBRUGARH (DBRG),DBRT,B10,47,Side Lower Berth,,6
THIRD AC (3A),64,DIMAPUR (DMV),DBRT,B11,11,Upper Berth,,2
THIRD AC (3A),64,DIBRUGARH (DBRG),DBRT,B12,15,Side Lower Berth,,2
THIRD AC (3A),64,GUWAHATI (GHY),DBRT,B10,44,Lower Berth,,6
THIRD AC (3A),64,NEW BONGAIGAON (NBQ),DBRT,B11,34,Middle Berth,,5
THIRD AC (3A),64,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B11,15,Side Lower Berth,,2
THIRD AC (3A),65,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),65,MANSI JN (MNE),KATIHAR JN (KIR),B10,61,Middle Berth,,8
THIRD AC (3A),65,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B10,60,Lower Berth,,8
THIRD AC (3A),65,DIMAPUR (DMV),DBRT,B11,17,Lower Berth,,3
THIRD AC (3A),65,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B10,58,Middle Berth,,8
THIRD AC (3A),65,NEW COOCH BEHAR (NCB),DBRT,B12,7,Side Lower Berth,,1
THIRD AC (3A),65,NEW JALPAIGURI (NJP),DBRT,B11,1,Lower Berth,,1
THIRD AC (3A),65,KATIHAR JN (KIR),DBRT,B10,35,Upper Berth,,5
THIRD AC (3A),65,DIBRUGARH (DBRG),DBRT,B11,23,Side Lower Berth,,3
THIRD AC (3A),65,NEW COOCH BEHAR (NCB),DBRT,B10,53,Middle Berth,,7
THIRD AC (3A),65,KISHANGANJ (KNE),DBRT,B11,5,Middle Berth,,1
THIRD AC (3A),66,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),66,KISHANGANJ (KNE),DBRT,B11,6,Upper Berth,,1
THIRD AC (3A),66,BARAUNI JN (BJU),NAUGACHIA (NNA),B10,70,Upper Berth,,9
THIRD AC (3A),66,KATIHAR JN (KIR),DBRT,B10,69,Middle Berth,,9
THIRD AC (3A),66,GUWAHATI (GHY),DBRT,B11,68,Lower Berth,,9
THIRD AC (3A),66,GUWAHATI (GHY),DBRT,B10,46,Upper Berth,,6
THIRD AC (3A),66,KATIHAR JN (KIR),DBRT,B10,66,Middle Berth,,9
THIRD AC (3A),66,RANGIYA JN (RNY),DBRT,B11,72,Side Upper Berth,,9
THIRD AC (3A),66,NEW JALPAIGURI (NJP),DBRT,B10,43,Upper Berth,,6
THIRD AC (3A),66,NEW BONGAIGAON (NBQ),DBRT,B11,14,Upper Berth,,2
THIRD AC (3A),66,MANSI JN (MNE),DBRT,B10,62,Upper Berth,,8
THIRD AC (3A),67,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),67,NEW JALPAIGURI (NJP),DBRT,B10,59,Upper Berth,,8
THIRD AC (3A),67,NEW TINSUKIA JN (NTSK),DBRT,B10,58,Middle Berth,,8
THIRD AC (3A),67,BARAUNI JN (BJU),NAUGACHIA (NNA),B10,59,Upper Berth,,8
THIRD AC (3A),67,RANGIYA JN (RNY),DBRT,B10,38,Upper Berth,,5
THIRD AC (3A),67,GUWAHATI (GHY),DBRT,B12,6,Upper Berth,,1
THIRD AC (3A),67,KISHANGANJ (KNE),DBRT,B10,56,Side Upper Berth,,7
THIRD AC (3A),67,NEW TINSUKIA JN (NTSK),DBRT,B10,33,Lower Berth,,5
THIRD AC (3A),67,KISHANGANJ (KNE),DBRT,B11,3,Upper Berth,,1
THIRD AC (3A),67,GUWAHATI (GHY),DBRT,B10,52,Lower Berth,,7
THIRD AC (3A),67,GUWAHATI (GHY),DBRT,B10,71,Side Lower Berth,,9
THIRD AC (3A),68,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),68,NEW COOCH BEHAR (NCB),DBRT,B10,50,Middle Berth,,7
THIRD AC (3A),68,GUWAHATI (GHY),DBRT,B10,49,Lower Berth,,7
THIRD AC (3A),68,DIMAPUR (DMV),DBRT,B10,68,Lower Berth,,9
THIRD AC (3A),68,NEW COOCH BEHAR (NCB),DBRT,B11,29,Middle Berth,,4
THIRD AC (3A),68,RANGIYA JN (RNY),DBRT,B10,27,Upper Berth,,4
THIRD AC (3A),68,DIMAPUR (DMV),DBRT,B10,65,Lower Berth,,9
THIRD AC (3A),68,KISHANGANJ (KNE),DBRT,B11,52,Lower Berth,,7
THIRD AC (3A),68,NEW TINSUKIA JN (NTSK),DBRT,B10,24,Side Upper Berth,,3
THIRD AC (3A),68,GUWAHATI (GHY),DBRT,B10,61,Middle Berth,,8
THIRD AC (3A),68,NEW TINSUKIA JN (NTSK),DBRT,B10,60,Lower Berth,,8
THIRD AC (3A),69,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),69,GUWAHATI (GHY),DBRT,B10,41,Lower Berth,,6
THIRD AC (3A),69,NEW TINSUKIA JN (NTSK),DBRT,B10,57,Lower Berth,,8
THIRD AC (3A),69,DIBRUGARH (DBRG),DBRT,B10,39,Side Lower Berth,,5
THIRD AC (3A),69,NEW TINSUKIA JN (NTSK),DBRT,B10,36,Lower Berth,,5
THIRD AC (3A),69,GUWAHATI (GHY),DBRT,B11,58,Middle Berth,,8
THIRD AC (3A),69,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B10,36,Lower Berth,,5
THIRD AC (3A),69,GUWAHATI (GHY),DBRT,B10,15,Side Lower Berth,,2
THIRD AC (3A),69,NEW COOCH BEHAR (NCB),DBRT,B10,54,Upper Berth,,7
THIRD AC (3A),69,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B10,33,Lower Berth,,5
THIRD AC (3A),69,GUWAHATI (GHY),DBRT,B10,70,Upper Berth,,9
THIRD AC (3A),70,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),70,DIBRUGARH (DBRG),DBRT,B10,31,Side Lower Berth,,4
THIRD AC (3A),70,NEW TINSUKIA JN (NTSK),DBRT,B10,29,Middle Berth,,4
THIRD AC (3A),70,NEW JALPAIGURI (NJP),DBRT,B10,8,Side Upper Berth,,1
THIRD AC (3A),70,NEW COOCH BEHAR (NCB),DBRT,B11,9,Lower Berth,,2
THIRD AC (3A),70,DD UPADHYAYA JN (DDU),DANAPUR (DNR),B10,7,Side Lower Berth,,1
THIRD AC (3A),70,NEW JALPAIGURI (NJP),DBRT,B10,45,Middle Berth,,6
THIRD AC (3A),70,NEW TINSUKIA JN (NTSK),DBRT,B11,32,Side Upper Berth,,4
THIRD AC (3A),70,DIBRUGARH (DBRG),DBRT,B10,23,Side Lower Berth,,3
THIRD AC (3A),70,NEW JALPAIGURI (NJP),DBRT,B10,42,Middle Berth,,6
THIRD AC (3A),70,NEW JALPAIGURI (NJP),DBRT,B10,22,Upper Berth,,3
THIRD AC (3A),71,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),71,NEW JALPAIGURI (NJP),DBRT,B10,21,Middle Berth,,3
THIRD AC (3A),71,KATIHAR JN (KIR),DBRT,B10,40,Side Upper Berth,,5
THIRD AC (3A),71,NEW JALPAIGURI (NJP),DBRT,B10,19,Upper Berth,,3
THIRD AC (3A),71,NEW JALPAIGURI (NJP),DBRT,B10,18,Middle Berth,,3
THIRD AC (3A),71,BARAUNI JN (BJU),NAUGACHIA (NNA),B10,57,Lower Berth,,8
THIRD AC (3A),71,NEW TINSUKIA JN (NTSK),DBRT,B10,34,Middle Berth,,5
THIRD AC (3A),71,NEW JALPAIGURI (NJP),DBRT,B10,14,Upper Berth,,2
THIRD AC (3A),71,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B10,34,Middle Berth,,5
THIRD AC (3A),71,NEW BONGAIGAON (NBQ),DBRT,B10,32,Side Upper Berth,,4
THIRD AC (3A),71,NEW COOCH BEHAR (NCB),DBRT,B10,51,Upper Berth,,7
THIRD AC (3A),72,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),72,NEW BONGAIGAON (NBQ),DBRT,B10,30,Upper Berth,,4
THIRD AC (3A),72,DIBRUGARH (DBRG),DBRT,B10,9,Lower Berth,,2
THIRD AC (3A),72,MARIANI JN (MXN),DBRT,B10,7,Side Lower Berth,,1
THIRD AC (3A),72,NEW JALPAIGURI (NJP),DBRT,B10,48,Side Upper Berth,,6
THIRD AC (3A),72,KATIHAR JN (KIR),DBRT,B10,6,Upper Berth,,1
THIRD AC (3A),72,RANGIYA JN (RNY),DBRT,B10,26,Middle Berth,,4
THIRD AC (3A),72,RANGIYA JN (RNY),DBRT,B10,25,Lower Berth,,4
THIRD AC (3A),72,NEW JALPAIGURI (NJP),DBRT,B10,4,Lower Berth,,1
THIRD AC (3A),72,NEW JALPAIGURI (NJP),DBRT,B10,3,Upper Berth,,1
THIRD AC (3A),72,NEW JALPAIGURI (NJP),DBRT,B10,2,Middle Berth,,1
THIRD AC (3A),73,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),73,DD UPADHYAYA JN (DDU),DANAPUR (DNR),B10,1,Lower Berth,,1
THIRD AC (3A),73,BARAUNI JN (BJU),DBRT,B10,20,Lower Berth,,3
THIRD AC (3A),73,MANSI JN (MNE),KATIHAR JN (KIR),B1,69,Middle Berth,,9
THIRD AC (3A),73,NEW BONGAIGAON (NBQ),DBRT,B10,17,Lower Berth,,3
THIRD AC (3A),73,KISHANGANJ (KNE),DBRT,B10,37,Middle Berth,,5
THIRD AC (3A),73,GUWAHATI (GHY),DBRT,B10,16,Side Upper Berth,,2
THIRD AC (3A),73,NEW TINSUKIA JN (NTSK),DBRT,B1,12,Lower Berth,,2
THIRD AC (3A),73,NEW JALPAIGURI (NJP),DBRT,B10,13,Middle Berth,,2
THIRD AC (3A),73,DIBRUGARH (DBRG),DBRT,B10,12,Lower Berth,,2
THIRD AC (3A),73,NEW JALPAIGURI (NJP),DBRT,B10,11,Upper Berth,,2
THIRD AC (3A),74,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),74,NEW JALPAIGURI (NJP),DBRT,B10,10,Middle Berth,,2
THIRD AC (3A),74,NEW BONGAIGAON (NBQ),DBRT,B1,17,Lower Berth,,3
THIRD AC (3A),74,DIBRUGARH (DBRG),DBRT,B1,39,Side Lower Berth,,5
THIRD AC (3A),74,RANGIYA JN (RNY),DBRT,B10,28,Lower Berth,,4
THIRD AC (3A),74,DIBRUGARH (DBRG),DBRT,B1,20,Lower Berth,,3
THIRD AC (3A),74,KATIHAR JN (KIR),DBRT,B10,5,Middle Berth,,1
THIRD AC (3A),74,DIBRUGARH (DBRG),DBRT,B1,23,Side Lower Berth,,3
THIRD AC (3A),74,KATIHAR JN (KIR),KISHANGANJ (KNE),B1,4,Lower Berth,,1
THIRD AC (3A),74,MARIANI JN (MXN),DBRT,B10,1,Lower Berth,,1
THIRD AC (3A),74,GUWAHATI (GHY),DBRT,B1,4,Lower Berth,,1
THIRD AC (3A),75,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),75,DIBRUGARH (DBRG),DBRT,B1,47,Side Lower Berth,,6
THIRD AC (3A),75,NAUGACHIA (NNA),KATIHAR JN (KIR),B1,68,Lower Berth,,9
THIRD AC (3A),75,NEW TINSUKIA JN (NTSK),DBRT,B1,9,Lower Berth,,2
THIRD AC (3A),75,DIBRUGARH (DBRG),DBRT,B1,31,Side Lower Berth,,4
